LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF,Recovery
502914,,CO,P,SUBPRIME,P,CONV,1,0.09585,460000,9/1/2006,11/1/2006,362400,360,346,480,No PMI Insurance,Tarzana,CA,91356,,,,,,,,,,,,,,,,REO,0,,1/28/2009,230000,11/30/2010,361513.2,0.09585,,534,N,Y,,,N,,,5000,0.95
504474,,SF,P,SUBPRIME,P,PMI,1,0.1075,262000,10/16/2007,12/1/2007,246050,360,346,360,RMIC Ins Company,San Antonio,TX,78253,,0.05608,0.1575,0,,0.01,,6,6W1BD,11/1/2012,0.01,6,0,,6,90 DPD,0,,,221000,9/21/2010,244778.76,0.1075,5/28/2010,512,N,N,,,N,,,VARIOUS,0.6
500387,,CO,P,SUBPRIME,P,CONV,1,0.07125,118642,1/19/2007,3/1/2007,100000,360,345,360,No PMI Insurance,New Brunswick,NJ,8901,,,,,,,,,,,,,,,,FC,0,,8/28/2008,120000,10/13/2010,98836.17,0.07125,,504,N,N,,,N,,,VARIOUS,0.85
500609,,SF,P,SUBPRIME,R,CONV,1,0.06,145000,6/18/2007,8/1/2007,186600,360,345,360,No PMI Insurance,Fairfield,OH,45014,,,,,,,,,,,,,,,,30 DPD,0,10/12/2009,,130000,8/19/2010,172966.63,0.06,11/1/2010,656,N,N,,,N,,,VARIOUS,0.75
500995,,SF,P,SUBPRIME,,CONV,2,0.1075,97500,8/4/1998,9/15/1998,29195,360,345,360,No PMI Insurance,Inkster,MI,48141,,,,,,,,,,,,,,,,CURRENT,0,10/27/2009,,19000,1/5/2009,15787.33,0.1075,12/20/2010,522,N,N,72229.34,6/2/2008,N,,,VARIOUS,0.97
501416,,SF,P,SUBPRIME,P,CONV,1,0.03875,215000,10/25/2006,10/1/2008,163412.44,360,345,360,No PMI Insurance,Lafayette,LA,70506,,,,,,,,,,,,,,,,FC,0,,10/4/2010,177000,9/24/2010,159970.37,0.03875,9/29/2009,566,N,N,,,N,,,VARIOUS,0.97
502522,,SF,P,SUBPRIME,,CONV,1,0.06,246400,3/9/2007,5/1/2007,166499.81,360,345,360,No PMI Insurance,Lakeland,FL,33803,533,,,,,,,,,,,,,,,CURRENT,0,10/30/2009,,120000,11/4/2010,164102.35,0.06,12/18/2010,557,N,N,,,N,,,VARIOUS,0.86
502781,,SF,P,SUBPRIME,P,CONV,1,0.087,239000,6/13/2006,8/1/2006,191200,360,345,480,No PMI Insurance,Brooklyn Park,MN,55444,495,0.06479,0.147,0.087,,0.015,,6,6WSLB,7/1/2008,0.015,6,0,,6,REO,0,,10/30/2008,134000,10/7/2009,190544.71,0.087,,506,N,Y,,,N,,,5000,0.99
502989,,SF,P,FHA,R,FHA,1,0.05,127000,9/21/2009,11/1/2009,123854,360,345,360,FHA,Vandalia,OH,45377,,,,,,,,,,,,,,,,CURRENT,0,,,115000,12/9/2009,121713.1,0.05,12/1/2010,707,N,Y,,,N,,,5000,0.85
503571,,SF,P,SUBPRIME,,CONV,1,0.111,730000,3/3/2006,5/1/2006,511000,360,345,360,No PMI Insurance,Makawao,HI,96768,523,0.0699,0.171,0.111,,0.015,,6,6WSLB,4/1/2008,0.015,6,0,,6,FC,0,,10/20/2007,550000,6/8/2010,508348.32,0.111,,549,N,Y,,,N,,,5000,0.83
504881,,PD,P,SUBPRIME,P,CONV,1,0.07025,218000,12/21/2006,2/1/2007,172816,360,345,360,No PMI Insurance,Plainfield,IL,60544,,0.0595,0.14025,0.07025,,0.015,,6,6W1BD,1/1/2009,0.015,6,0,,6,FC,0,,12/15/2007,140000,10/6/2010,172815.97,0.07025,,508,N,Y,,,N,,,5000,0.82
500441,,SF,P,SUBPRIME,P,CONV,1,0.0699,515000,7/19/2006,9/1/2006,388800,360,344,360,No PMI Insurance,Long Beach,CA,90805,777,0.0599,0.1299,0.0699,,0.01,,6,6W1BD,8/1/2008,0.01,6,0,,6,FC,0,,3/4/2008,225000,8/30/2010,388800,0.0699,11/30/2007,613,N,Y,,,N,,,1500,0.83
500524,,CO,P,SUBPRIME,P,CONV,1,0.0735,305000,6/14/2006,8/1/2006,216000,360,344,360,No PMI Insurance,Aventura,FL,33160,486,0.05129,0.1335,0.0735,,0.015,,6,6WSLB,7/1/2008,0.015,6,0,,6,REO,0,,5/7/2008,124000,3/24/2010,213413.21,0.0735,,481,N,Y,,,N,,,5000,0.83
500572,,SF,P,SUBPRIME,C,CONV,1,0.06,672000,7/26/2007,9/1/2007,292500.27,360,344,360,No PMI Insurance,New Berlin,WI,53151,,,,,,,,,,,,,,,,CURRENT,0,9/29/2009,,355000,11/16/2010,286878.76,0.06,12/16/2010,465,N,N,,,N,,,VARIOUS,0.95
500982,,SF,P,SUBPRIME,R,PMI,1,0.06,400000,6/5/2007,7/1/2007,356000,360,344,360,PMI Mortgage Ins Co,Littlerock Area,CA,93543,,,,,,,,,,,,,,,,CURRENT,224447.12,11/30/2009,,85000,12/29/2010,146784.02,0.06,12/10/2010,655,N,N,,,N,,,VARIOUS,0.94
501318,,TH,P,SUBPRIME,P,CONV,1,0.07425,400700,1/10/2007,3/1/2007,313600,360,344,360,No PMI Insurance,Orlando,FL,32828,658,0.06,0.13425,0.07425,,0.01,,6,6WSLB,2/1/2010,0.01,6,0,,6,REO,0,,9/4/2008,225000,8/21/2009,313352.69,0.07425,6/30/2008,440,N,Y,,,N,,,1500,0.82
501404,,PD,P,ALT A,P,CONV,1,0.07625,565000,5/26/2006,7/1/2006,452000,360,344,360,No PMI Insurance,Boca Raton,FL,33433,,,,,,,,,,,,,,,,REO,0,,1/12/2008,299725,12/14/2010,452000,0.07625,,451,N,N,,,N,,,5000,0.97
501574,,SF,P,SUBPRIME,P,PMI,1,0.07,285000,6/22/2007,8/1/2007,265200,360,344,360,United Guaranty Ins,North Lauderdale,FL,33068,,,,,,,,,,,,,,,,FC,0,,11/22/2008,77500,9/30/2010,261801.77,0.07,1/13/2010,539,N,N,,,N,,,2500,1
501591,,SF,P,SUBPRIME,P,CONV,1,0.06875,500000,3/5/2007,4/1/2007,381600,360,344,360,No PMI Insurance,Plantation,FL,33317,,,,,,,,,,,,,,,,90 DPD,0,,,283827,3/24/2010,376593.28,0.06875,7/24/2008,478,Y,N,,,N,,,2500,0.6
501640,,SF,P,SUBPRIME,P,PMI,1,0.065,359000,5/15/2008,7/1/2008,322400,360,344,360,General Electric Ins,Marysville,CA,95901,,,,,,,,,,,,,,,,90 DPD,0,,,225000,10/22/2010,322400,0.065,12/13/2010,562,Y,N,,,N,,,VARIOUS,0.99
502610,,SF,P,SUBPRIME,C,PMI,1,0.07625,425000,11/26/2007,1/1/2008,361250,360,344,360,Mortgage Guaranty Co,Miami,FL,33125,,,,,,,,,,,,,,,,FC,0,,6/23/2009,150000,12/9/2010,357012.45,0.07625,12/30/2009,575,N,N,,,N,,,2500,0.83
502931,,SF,P,SUBPRIME,C,CONV,1,0.0655,620000,5/2/2006,7/1/2006,527000,360,344,360,No PMI Insurance,Bailey,CO,80421,665,,,,,,,,,,,,,,,REO,0,,10/13/2009,245000,12/4/2010,519517.68,0.0655,,536,N,Y,,,N,,,5000,0.75
504923,,SF,P,SUBPRIME,P,CONV,2,0.08,455000,2/1/2006,4/1/2006,66847.05,360,344,360,No PMI Insurance,Matteson,IL,60443,,,,,,,,,,,,,,,,60 DPD,0,7/22/2009,,200000,5/27/2009,66141.93,0.08,10/30/2010,488,N,N,,,N,,,VARIOUS,0.99
500607,,2F,P,SUBPRIME,C,CONV,1,0.0865,400000,6/26/2006,8/1/2006,321000,360,343,360,No PMI Insurance,Jersey City,NJ,7305,,,,,,,,,,,,,,,,FC,0,,1/8/2009,200000,12/15/2010,309859.22,0.0865,9/8/2009,519,N,N,,,N,,,VARIOUS,0.85
501137,,SF,P,SUBPRIME,P,CONV,1,0.0915,100660,7/14/2006,9/1/2006,90594,360,343,360,No PMI Insurance,West Seneca,NY,14224,493,0.06871,0.1515,0.0915,,0.015,,6,6WSLB,8/1/2008,0.015,6,0,,6,90 DPD,0,,,118000,8/26/2010,89781.13,0.0915,,505,Y,Y,,,N,,,5000,0.87
501156,,2F,P,SUBPRIME,P,CONV,1,0.0885,300000,6/7/2006,8/1/2006,240000,360,343,360,No PMI Insurance,Chicago,IL,60623,583,0.06629,0.1485,0.0885,,0.015,,6,6WSLB,7/1/2008,0.015,6,0,,6,90 DPD,0,,,50000,6/10/2010,237712.08,0.0885,,456,N,Y,,,N,,,5000,0.97
501228,,SF,P,SUBPRIME,P,CONV,1,0.085,412000,1/26/2007,3/1/2007,370800,360,343,480,No PMI Insurance,Chicago,IL,60646,606,0.057,0.145,0.085,,0.01,0,6,6WSLB,2/1/2009,0.01,6,0,,6,REO,0,,10/4/2008,248300,9/30/2010,369250.19,0.085,6/14/2008,543,N,Y,,,N,,,1500,0.85
501363,,SF,P,SUBPRIME,,CONV,2,0.0899,350000,11/28/2005,2/1/2006,64000,360,343,360,No PMI Insurance,Brainerd,MN,56401,,,,,,,,,,,,,,,,CURRENT,0,8/28/2009,,,,31474.81,0.0899,12/31/2010,604,N,N,,,N,,,VARIOUS,0.94
501889,,SF,P,SUBPRIME,R,CONV,1,0.0899,317000,11/14/2006,1/1/2007,285000,360,343,600,No PMI Insurance,Miami Gardens,FL,33055,635,0.06567,0.1499,0.0899,,0.015,,6,6WSLB,12/1/2008,0.015,6,0,,6,FC,0,,8/6/2008,130000,12/31/2010,284448.42,0.0899,,431,N,Y,,,N,,,5000,0.83
502218,,CO,P,SUBPRIME,P,CONV,1,0.092,297000,9/22/2005,11/1/2005,267300,360,343,360,No PMI Insurance,Miami,FL,33131,506,0.0699,0.152,0.092,,0.015,,6,6WSLB,10/1/2007,0.015,6,0,,6,FC,0,,8/14/2007,185000,12/31/2010,264802.38,0.092,,433,N,Y,,,N,,,5000,0.87
503304,,2F,I,SUBPRIME,,CONV,1,0.091,240000,6/29/2006,8/1/2006,228000,360,343,360,No PMI Insurance,Bridgeport,CT,6604,633,0.0625,0.151,0.091,,0.01,,6,6WSLB,7/1/2008,0.01,6,0,,6,FC,0,,4/23/2008,125000,3/30/2010,225933.44,0.091,,483,N,Y,,,N,,,5000,0.83
504110,,SF,P,SUBPRIME,C,CONV,1,0.0926,800000,9/6/2006,11/1/2006,640000,360,343,480,No PMI Insurance,West Covina,CA,91790,,0.0625,0.1526,0.0926,,0.01,,6,6WSLB,10/1/2008,0.01,6,0,,6,90 DPD,0,,,420000,9/21/2010,637854.14,0.0926,,438,Y,Y,,,N,,,5000,0.79
504702,,PD,P,FHA,C,FHA,1,0.06,120000,7/31/2009,9/1/2009,103785,360,343,360,FHA,Tucson,AZ,85746,,,,,,,,,,,,,,,,CURRENT,0,,,,,102068.5,0.06,12/3/2010,666,N,Y,,,N,,,5000,0.95
500054,,PD,P,SUBPRIME,P,CONV,1,0.089,580000,9/22/2006,11/1/2006,522000,360,342,600,No PMI Insurance,Clinton,MD,20735,576,0.064,0.149,0.089,,0.015,,6,6WSLB,10/1/2009,0.015,6,0,,6,90 DPD,0,,,290000,6/30/2010,521160.64,0.089,,515,N,Y,,,N,,,5000,1
500259,,SF,P,SUBPRIME,C,CONV,1,0.1,343000,9/12/2006,11/1/2006,257250,360,342,480,No PMI Insurance,North Miami,FL,33161,555,0.06,0.17,0.1,,0.01,0,6,6W1BD,10/1/2008,0.01,6,0,,6,FC,0,,6/5/2008,125830,10/19/2010,256457.45,0.1,8/12/2008,549,N,Y,,,N,,,1500,0.99
500528,,SF,I,SUBPRIME,P,CONV,1,0.0955,400000,8/2/2006,10/1/2006,288000,360,342,360,No PMI Insurance,Wellington,FL,33414,597,0.0775,0.1555,0.0955,,0.01,0,6,6WSLB,9/1/2008,0.01,6,0,,6,FC,0,,6/3/2008,250000,11/30/2010,285458.98,0.0955,3/1/2008,454,N,Y,,,N,,,1500,0.83
500885,,CO,S,SUBPRIME,P,CONV,1,0.06875,202000,8/7/2006,10/1/2006,161440,360,342,360,No PMI Insurance,Orlando,FL,32835,,0.0225,0.11875,0.0225,,0.02,,12,WS1YL,9/1/2013,0.02,12,0,,12,90 DPD,0,,,28000,5/14/2010,161393.75,0.06875,,576,N,N,,,N,,,VARIOUS,0.95
501079,,SF,P,SUBPRIME,C,CONV,1,0.089,575000,12/22/2005,2/1/2006,300000,360,342,360,No PMI Insurance,East Hampton,NY,11937,562,0.075,0.159,0.089,,0.015,,6,6WSLB,1/1/2009,0.015,6,0,,6,FC,0,,10/23/2007,418000,9/8/2010,296930.67,0.089,,578,N,N,,,N,,,5000,0.95
501580,,SF,P,FHA,C,FHA,1,0.045,72000,6/12/2009,8/1/2009,62271,360,342,360,FHA,Wilkes Barre,PA,18702,,,,,,,,,,,,,,,,CURRENT,0,,,,,60834.33,0.045,12/30/2010,588,N,Y,,,N,,,5000,0.99
501679,,SF,P,SUBPRIME,P,CONV,1,0.0775,207000,10/18/2006,12/1/2006,164400,360,342,540,No PMI Insurance,Salem,OR,97305,701,0.06125,0.1375,0.0775,,0.01,,12,6W1BD,11/1/2008,0.01,12,0,,12,REO,0,,11/15/2008,129000,11/17/2010,163780.02,0.0775,9/20/2008,,N,Y,,,N,,,1500,0.95
502294,,SF,P,SUBPRIME,C,CONV,1,0.0875,256000,4/25/2007,6/1/2007,148000,360,342,480,No PMI Insurance,Miami,FL,33167,526,0.0575,0.1575,0.0875,,0.015,0,6,6W1BD,5/1/2012,0.015,6,0,,6,FC,0,,2/28/2009,75000,12/3/2010,147386.07,0.0875,1/10/2009,556,N,N,,,N,,,2500,0.95
502795,,2F,P,SUBPRIME,R,CONV,1,0.088,720000,6/14/2006,8/1/2006,648000,360,342,360,No PMI Insurance,Cliffside Park,NJ,7010,674,0.06579,0.148,0.088,,0.015,,6,6WSLB,7/1/2008,0.015,6,0,,6,FC,0,,7/14/2009,525000,11/11/2010,641345.49,0.088,,444,N,Y,,,N,,,5000,1
502804,,2F,P,SUBPRIME,P,CONV,1,0.0865,225000,3/30/2005,5/1/2005,225000,360,342,360,No PMI Insurance,Chicago,IL,60636,590,,,,,,,,,,,,,,,REO,0,,,7000,12/14/2010,222613.03,0.0865,,590,N,Y,,,N,,,5000,0.94
503064,,PD,P,FHA,P,FHA,1,0.065,95000,3/3/2009,5/1/2009,93279,360,342,360,FHA,Houston,TX,77044,,,,,,,,,,,,,,,,90 DPD,0,,,86000,4/9/2010,91781.57,0.065,10/18/2010,493,N,Y,,,N,,,5000,0.83
500248,,SF,P,SUBPRIME,P,CONV,1,0.07,305000,7/19/2006,9/1/2006,239200,360,341,540,No PMI Insurance,Margate,FL,33068,698,0.06,0.13,0.07,,0.01,,12,6W1BD,8/1/2008,0.01,12,0,,12,FC,0,,6/3/2008,135000,11/30/2010,238006.71,0.07,2/13/2008,510,N,Y,,,N,,,1500,0.83
500391,,US,I,SUBPRIME,P,CONV,0,0.078,323000,10/19/2005,12/1/2005,258400,360,341,360,No PMI Insurance,Northville,MI,48168,665,0.068,0.138,0.078,,0.01,0,6,6W1BD,11/1/2007,0.01,6,0,,6,90 DPD,0,,,200000,12/29/2009,254964.18,0.078,5/29/2007,454,N,Y,,,N,,,5000,0.92
500404,,SF,P,SUBPRIME,P,PMI,1,0.075,355000,5/15/2007,7/1/2007,355000,360,341,360,United Guaranty Ins,Largo,FL,33770,,,,,,,,,,,,,,,,FC,0,,3/24/2009,216000,4/28/2009,349992.52,0.075,12/26/2008,616,N,N,,,N,,,2500,0.83
500491,,SF,P,FHA,C,FHA,1,0.07,168000,10/31/2008,1/1/2009,117012,360,341,360,FHA,St Charles,MO,63303,,,,,,,,,,,,,,,,90 DPD,0,,,105000,9/30/2010,115197.3,0.07,12/8/2010,470,N,Y,,,N,,,5000,0.92
500743,,2F,P,ALT A,P,CONV,1,0.065,196000,11/22/2006,1/1/2007,156800,360,341,360,No PMI Insurance,Webster,MA,1570,,,,,,,,,,,,,,,,90 DPD,0,,,89900,12/21/2010,154127.63,0.065,,505,N,N,,,N,,,2500,0.97
501302,,SF,P,SUBPRIME,C,CONV,1,0.07125,205000,6/26/2007,8/1/2007,164000,360,341,360,No PMI Insurance,Phoenix,AZ,85035,,,,,,,,,,,,,,,,REM,0,,3/24/2009,40000,2/2/2010,161516.3,0.07125,11/20/2009,512,N,N,,,N,,,2500,0.83
501685,,SF,P,SUBPRIME,P,PMI,1,0.07875,260000,8/23/2007,10/1/2007,255000,360,341,360,PMI Mortgage Ins Co,Surprise,AZ,85387,,,,,,,,,,,,,,,,FC,0,,7/14/2010,130000,9/27/2010,251658.64,0.07875,4/14/2010,524,N,N,,,N,,,2500,0.83
502654,,SF,P,SUBPRIME,C,CONV,1,0.0799,568000,5/4/2006,7/1/2006,352000,360,341,480,No PMI Insurance,Lake Oswego,OR,97034,527,0.05769,0.1399,0.0799,,0.015,,6,6WSLB,6/1/2008,0.015,6,0,,6,REO,0,,1/21/2009,270750,12/14/2010,350072.93,0.0799,,555,N,Y,,,N,,,5000,0.95
502858,,2F,P,SUBPRIME,R,CONV,1,0.0785,580000,4/18/2006,6/1/2006,522000,360,341,360,No PMI Insurance,Brooklyn,NY,11212,592,0.05779,0.1385,0.0785,,0.015,,6,6WSLB,5/1/2008,0.015,6,0,,6,FC,0,,5/20/2008,450000,12/3/2010,515126.63,0.0785,,551,N,Y,,,N,,,5000,0.87
503253,,2F,I,ALT A,,CONV,1,0.07875,715000,12/27/2006,2/1/2007,572000,360,341,360,No PMI Insurance,Long Beach,CA,90805,577,0.0275,0.12875,0.0275,,0.01,,6,6W1BD,1/1/2012,0.01,6,0,,6,FC,0,,12/20/2008,355000,12/21/2010,603216.6,0.07875,11/1/2008,506,N,Y,,,N,,,5000,0.6
503254,,PD,P,SUBPRIME,,CONV,2,0.105,315000,1/25/2007,3/1/2007,61347,360,341,360,No PMI Insurance,San Antonio,TX,78258,637,,,,,,,,,,,,,,,CURRENT,0,5/30/2009,,315000,11/14/2006,29786.42,0.105,12/10/2010,535,N,N,234427.98,12/31/2010,Y,,,VARIOUS,0.92
503288,,SF,P,SUBPRIME,,CONV,1,0.0795,109000,1/2/2007,2/1/2007,81000,360,341,480,No PMI Insurance,Savannah,GA,31406,531,,,,,,,,,,,,,,,FC,0,,6/8/2009,62000,10/27/2010,80475.76,0.0795,3/18/2010,545,N,Y,,,N,,,5000,0.95
503504,,SF,P,SUBPRIME,P,CONV,1,0.07,405000,4/20/2007,6/1/2007,319200,360,341,360,No PMI Insurance,Spring Hill,FL,34610,,,,,,,,,,,,,,,,FC,0,,2/21/2009,310000,3/19/2009,314249.36,0.07,11/6/2008,445,N,N,,,N,,,2500,0.83
503698,,SF,P,SUBPRIME,P,CONV,1,0.0723,241000,11/22/2006,1/1/2007,192800,360,341,600,No PMI Insurance,Porterville,CA,93257,,0.06,0.1323,0.0723,,0.01,,6,6WSLB,12/1/2008,0.01,6,0,,6,REO,0,,2/14/2009,100000,12/7/2010,192184.06,0.0723,,587,N,Y,,,N,,,5000,0.97
503738,,PD,P,SUBPRIME,P,CONV,1,0.0675,393000,10/17/2006,12/1/2006,313600,360,341,600,No PMI Insurance,Medley,FL,33178,584,0.06125,0.1275,0.0675,,0.01,,12,6W1BD,11/1/2009,0.01,12,0,,12,REO,0,,9/4/2008,185250,12/4/2010,312408.05,0.0675,5/23/2008,607,N,Y,,,N,,,1500,0.97
503753,,SF,P,SUBPRIME,P,CONV,1,0.1165,175000,11/21/2005,1/1/2006,166250,360,341,360,No PMI Insurance,Norristown,PA,19401,503,0.0525,0.1865,0.1165,,0.02,,6,6W1BD,12/1/2007,0.02,6,0,,6,FC,0,,6/28/2008,125000,12/17/2010,165244.16,0.1165,9/20/2007,500,N,Y,,,N,,,5000,0.6
503873,,SF,P,FHA,R,FHA,1,0.055,102000,5/4/2009,7/1/2009,91575,360,341,360,FHA,Jacksonville,FL,32208,,,,,,,,,,,,,,,,CURRENT,0,,,,,89698.8,0.055,12/16/2010,655,N,Y,,,N,,,5000,0.6
503925,,PD,P,SUBPRIME,P,CONV,1,0.0975,117000,9/11/2006,11/1/2006,111150,360,341,540,No PMI Insurance,New Port Richey,FL,34655,,0.0875,0.1575,0.0975,,0.01,0,12,6W1BD,10/1/2008,0.01,12,0,,12,FC,0,,8/6/2008,64000,9/17/2010,110926.6,0.0975,6/14/2008,441,N,Y,,,N,,,1500,0.94
504112,,SF,P,SUBPRIME,P,CONV,1,0.0806,547000,9/19/2006,11/1/2006,437600,360,341,480,No PMI Insurance,Vista,CA,92081,,0.06,0.1406,0.0806,,0.01,,6,6WSLB,10/1/2008,0.01,6,0,,6,90 DPD,0,,,230000,9/16/2010,435251.19,0.0806,11/17/2009,462,N,Y,,,N,,,5000,0.83
504392,,SF,P,SUBPRIME,C,CONV,1,0.0785,800000,6/22/2006,8/1/2006,640000,360,341,360,No PMI Insurance,Hollis / Jamaica,NY,11423,664,0.0685,0.1485,0.0785,,0.01,,6,6WSLB,7/1/2009,0.01,6,0,,6,FC,0,,5/9/2008,395000,11/26/2010,639999.97,0.0785,,483,N,Y,,,N,,,5000,0.83
500149,,TH,P,SUBPRIME,C,CONV,1,0.08475,270000,12/18/2006,2/1/2007,221000,360,340,360,No PMI Insurance,Youngtown,AZ,85363,544,0.06,0.14475,0.08475,,0.01,,6,6WSLB,1/1/2009,0.01,6,0,,6,90 DPD,0,,,95000,7/27/2010,218273.8,0.08475,9/15/2008,446,N,Y,,,N,,,1500,0.75
500388,,SF,P,FHA,R,FHA,1,0.055,205000,4/2/2009,6/1/2009,198667,360,340,360,FHA,Yelm,WA,98597,,,,,,,,,,,,,,,,CURRENT,0,,,,,194360.45,0.055,12/1/2010,673,N,Y,,,N,,,5000,0.83
500583,,SF,P,SUBPRIME,R,CONV,1,0.0835,129000,7/31/2006,9/1/2006,116100,360,340,360,No PMI Insurance,Rockford,IL,61108,569,0.0579,0.1435,0.0835,,0.015,,6,6WSLB,8/1/2008,0.015,6,0,,6,REO,0,,8/6/2008,113000,4/30/2010,114631.96,0.0835,,445,N,Y,,,N,,,5000,0.97
501065,,SF,P,SUBPRIME,C,CONV,1,0.0825,520000,12/27/2006,2/1/2007,468000,360,340,600,No PMI Insurance,Doral,FL,33172,528,,,,,,,,,,,,,,,FC,0,10/30/2007,12/3/2008,365000,11/30/2010,466915.68,0.0825,9/30/2008,534,N,N,,,N,,,2500,0.83
501485,,SF,P,SUBPRIME,C,CONV,1,0.08625,103000,6/29/2007,9/1/2007,36500,360,340,360,No PMI Insurance,Joliet,IL,60432,,,,,,,,,,,,,,,,FC,0,,8/18/2009,38000,11/8/2010,36060.71,0.08625,6/5/2009,476,N,N,,,N,,,2500,0.83
501492,,CO,P,SUBPRIME,C,CONV,1,0.085,300000,2/7/2007,4/1/2007,260000,360,340,480,No PMI Insurance,Miami,FL,33174,646,0.065,0.145,0.085,,0.01,0,6,6W1BD,3/1/2009,0.01,6,0,,6,FC,0,,2/3/2009,145000,11/30/2010,258695.67,0.085,10/17/2008,481,N,Y,,,N,,,1500,0.92
501866,,SF,P,SUBPRIME,R,CONV,1,0.0945,370000,2/27/2006,4/1/2006,314500,360,340,480,No PMI Insurance,Ogdensburg,NJ,7439,585,0.06966,0.1545,0.0945,,0.015,,6,6WSLB,3/1/2008,0.015,6,0,,6,FC,0,,11/17/2009,250000,12/8/2010,313301.35,0.0945,8/19/2008,534,N,Y,,,N,,,5000,0.95
502204,,SF,P,SUBPRIME,R,CONV,1,0.0715,352000,10/31/2006,12/1/2006,281600,360,340,600,No PMI Insurance,Barrington,RI,2806,539,,,,,,,,,,,,,,,FC,0,,10/4/2008,205000,11/22/2010,298537.96,0.06,6/30/2008,535,N,Y,,,N,,,5000,0.94
502680,,SF,I,ALT A,C,CONV,1,0.0775,300000,4/17/2002,6/1/2002,240000,360,340,0,No PMI Insurance,Stanley,ID,83278,512,,,,,,0,,,,,,,,,FC,0,,8/21/2009,220000,4/19/2010,236587.52,0.0775,8/30/2004,695,N,N,,,N,,,2500,0.95
502785,,2F,P,SUBPRIME,P,CONV,1,0.083,435000,4/28/2006,6/1/2006,348000,360,340,360,No PMI Insurance,Elizabeth,NJ,7206,646,0.06229,0.143,0.083,,0.015,,6,6WSLB,5/1/2008,0.015,6,0,,6,FC,0,,6/11/2009,60000,10/22/2010,343556.2,0.083,,524,N,Y,,,N,,,5000,0.97
502903,,SF,P,ALT A,R,CONV,1,0.0675,460000,1/11/2007,3/1/2007,368000,360,340,360,No PMI Insurance,Bryans Road,MD,20616,659,0.0225,0.1175,0.0225,,0.01,,6,6WSLB,2/1/2012,0.01,6,0,,6,REO,0,,8/5/2009,219000,12/29/2010,367882.81,0.0675,11/15/2008,649,N,Y,,,N,,,5000,0.83
502923,,SF,P,SUBPRIME,C,CONV,1,0.075,206000,9/12/2006,11/1/2006,164800,360,340,540,No PMI Insurance,Lansing,IL,60438,,0.065,0.135,0.075,,0.01,0,12,6W1BD,10/1/2009,0.01,12,0,,12,FC,0,,9/20/2008,127900,9/24/2010,164058.23,0.075,7/31/2008,500,N,Y,,,N,,,1500,0.83
503926,,SF,P,SUBPRIME,P,CONV,1,0.0775,225000,9/30/2005,11/1/2005,168000,360,340,360,No PMI Insurance,Miami,FL,33032,504,0.06,0.1375,0.0775,,0.01,,6,6WSLB,10/1/2008,0.01,6,0,,6,REO,0,,8/16/2007,70000,6/14/2010,165611.11,0.0775,4/30/2007,470,N,Y,,,N,,,5000,0.97
504184,,SF,P,SUBPRIME,P,CONV,1,0.0763,305000,11/13/2006,1/1/2007,244000,360,340,600,No PMI Insurance,Miami,FL,33177,,0.06,0.1363,0.0763,,0.01,,6,6WSLB,12/1/2008,0.01,6,0,,6,FC,0,,2/3/2009,93000,11/30/2010,243287.56,0.0763,,537,N,Y,,,N,,,5000,0.86
504365,,SF,P,FHA,R,FHA,1,0.05,290000,4/23/2009,6/1/2009,286222,360,340,360,FHA,Union,NJ,7083,,,,,,,,,,,,,,,,CURRENT,0,,,,,279436.81,0.05,12/14/2010,634,N,Y,,,N,,,5000,0.83
504916,,SF,S,SUBPRIME,,CONV,1,0.118,211500,1/12/2007,3/1/2007,148050,360,340,360,No PMI Insurance,Hubbard Lake,MI,49747,527,,,,,,,,,,,,,,,90 DPD,48100,,,140000,5/26/2010,163937.22,0.06,12/31/2010,545,N,Y,,,N,,,5000,0.95
504926,,SF,P,SUBPRIME,P,CONV,1,0.0921,265000,9/29/2006,11/1/2006,216750,360,340,360,No PMI Insurance,Opa Locka,FL,33056,,0.06,0.1521,0.0921,,0.01,,6,6WSLB,10/1/2008,0.01,6,0,,6,REO,0,,1/21/2009,160000,9/25/2009,214441.66,0.0921,,535,N,Y,,,N,,,5000,0.94
500186,,SF,P,SUBPRIME,C,CONV,1,0.0775,230000,9/19/2006,11/1/2006,169700,360,339,360,No PMI Insurance,Miami Gardens,FL,33169,,,,,,,,,,,,,,,,REM,0,,9/30/2008,60000,11/13/2009,167151.75,0.0775,8/12/2008,504,N,N,,,N,,,2500,0.79
